Comment,Sentiment Score
"11:00
Can someone tell me why 9 auto focus points doesn't affect to the video quality? I was confused what to buy between 77d and SL2, and I'll definitely buy SL2 thanks to Sean, but still I want to know why auto focus points affects on the photo quality not the video quality :D",0.8462
"Hey Sean! Do you feel this Canon SL1  is a better vlogging camera than the Panasonic G7? If So, why?",0.5502
Which is better this or a t6?,0.4404
Hey Sean! Can you tell me how long can it take uninterrupted recording? Can it be used to record talks or presentations?,0.0
"Hi, great video! I'm thinking to buy this camera, the only thing I would like to make sure is if with this camera is possible to create the background blury effect...",0.8832
This camera can be compared to the Nikon D3400,0.0
which lense should i upgrade to with this camera  i am a tech youtuber,0.0
Hi Sean~ thank you for this! Is this good also for close ups say accurate color and close ups on makeup tutorials?,0.7325
This was extremely informative! I️ appreciate your knowledge of this camera! Bought one today! So excited to work with it!,0.7798
"subscribe to my channel guys
i subscribe you too 
thanks you :)",0.7096
Hello. İ have questions.  Nikon D3400 & Canon SL2. Which one is good for photo (not vlogging)? Which one take a picture very sharpness and very beautiful?,0.8153
Is it better than eos 750d for photographing ?,0.4404
"Excellent review, it has helped me decide to buy this.  Cheers!",0.8233
"DUDE!  LISTEN.  AT THIS POINT IN THE TECH ADVANCEMENT GAME, THE BATTLE WHICH THE ORDINARY LITTLE GUY IS FIGHTING IS TO FIND AN AFFORDABLE 4K CAMERA WHICH ALSO DOES 60FPS.  ANY-1 WANTING ON-ITS-WAY-OUT 1080P SHOULD GET A USED POINT&SHOT.",-0.6284
bought this camera because of your video,0.0
This is the video review i wanted to see. Thank your for posting it😃,0.3612
it is very good but one most Problem .it has just 9 focus point.,-0.4391
it is very good but one most Problem .it has just 9 focus point.,-0.4391
Did anybody else have to keep looking stuff up on google because they didn't understand the camera gibberish he was saying......no just me? Ok.,0.296
"Very informative videos, I am wondering why size matters in a camera, they don't vary in size much, why is smaller better? Or is it? I am thinking of buying the T6i after the new year, it seems very comparable to the SL2, but it's a little larger.",0.3313
Seems im going to buy this crazy deal with tons of features! This model doesn't need any promo. It sells itself! Tons of features with expandable possibilities! 💯,-0.5612
Thank you so much for what you do. Your really helping me out. I'm just starting up my page and I'm learning a lot from you,0.6115
Great presentation,0.6249
If you had to compare it with the LumixG85 and this one which one would you choose for a vlogging camera? I'm torn between them,-0.25
How long is recording time? Would you recommend this for beginner journalist? I'm doing interviews for class and a roll and b roll footage.,0.4329
I just bought my first dslr/sl2 camera today and I'm so exctited to use it! I've been subscribed to you for over a week now and thank you so much for helping us by making so great contents!! Please continue guide us well! Have a nice day and greetings from Norway^^ Martin.,0.9667
"hi sean, I really need your help I can seem to be able to connect my mic ( the same one in your video) to my camera ( SL2) can you please help me?",0.8035
STILL NOT CHEEP ...I WANT SOMETHING JUST OVER A CELL PHONE THAT DOES COST AN EAR AND LEG !!!......,-0.39
Hey just wondering do u really wear that headband out and about? Or was that just a joke?,0.3736
"Im starting a show where there will be multiple host, would this be a good starter camera for that?",0.4404
Awesome video Sean :) I'm definitely considering purchasing the Canon Rebel SL2 based largely on your video and other review videos I've watched. Quick question if you've ever done it yourself is it possible to connect and operate an XLR microphone into the camera using an XLR to 3.5mm jack adapter?.,0.8481
Great video! Buying SL2 as soon as I get my next salary lol,0.8016
"Do you recommend buying this camera with the kit for $699 on amazon or buying the camera with the kit plus some other stuff like a bag, filters and memory cards for $699 on amazon??",0.7757
Does it do 4k?,0.0
"Uhg idk I what to buy I own the g7 rn, was looking at getting the canon 70d, but idk if I should get this one please help!🙏🏻",0.3489
Would you still recommend this camera. Even if I️ want to do sports photography,0.4215
"What camera should I get for my first camera for video and photography?!? (Canon t5i, Canon SL2, or Canon t6s)",0.0
I'd love to see you do a sl2 versus iphone 8 comparison.,0.6369
How good is a canon powershot sx60 powershot compared to this?,0.4404
Just saying that the mic he was using was the rode videomicro,0.0
I paid the SL2 400€,0.0
Is this camera available in the UK or known as a different model in the UK as i cannot find it.,0.0
Hey Sean! You mentioned the aftermarket batteries for the SL2 but I can't seem to find them. I am ordering from Canada. Can you let me know which are the best please? Thank you!,0.9272
I have a Canon Rebel T6i. Is it worth selling and upgrading to the SL2?,0.0772
HEY! Do you know if you can hook up the SL2 to an external monitor for a LIVE view of what you're shooting?,0.0
"Just ordered from B & H on a price match for $499 delivered. Amazing value vs 7ti, 77D and 80D. $150-$500 savings.",0.7351
"Now you got me thinking about adding to go with my current Canon DSLR,  I already use a Sony a6000 as my second camera, its an awesome camera it has wifi and a crazy AF system but being able to use Canon lenses  hmmmm. 
My main use  for it  would be to take photos for online clients and social media since it has wifi which my main DSLR does not have.",0.2144
Hi Sean which one would you go for out of the SL2 or 70 d as prices are simliar in the ukand i have a lot of pro u tube videos i need to do? Many thanks Sean Harris,0.4404
Does it over heat,0.0
You Videos Are Helping Me So Much With Starting With YouTube Channel,0.296
How do you get your videos so smooth fo you use a gimbal?,0.0
"i juz decide to buy 800d , and yet i saw this video adn i change my mind.... going to get a sl2",0.0
"700d or 200d or 800d???
which is the best? please reply going to buy my first dslr camera.
does these have image stbilization",0.8156
Is 200d is good for bird PHOTOGRAPHY ? I am interesting in Birds,0.6808
"Thank you for the video. For pics, do you recommend this sl2 or the t6i? Thank you",0.7579
Just bought the sl2 can't wait till it arrives,0.0
Very helpful! Thank you!,0.7547
How much is it,0.0
"I know you said the other version of this camera would be better for photograph pictures,  but will I still be able to the semi good pro pictures with this camera.",0.7003
